,0,1,2,3,4,5,6,7,8,9,10,11
19,20,28AP20020000019,Andhra Pradesh,2001-02,Krishna,M/s Sri Venkatanarayan Cold Storage Pvt. Ltd.,"Gollapudi, Vijayawada Rural Mandal",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05750.00MT
20,21,28AP20020000020,Andhra Pradesh,2001-02,Krishna,M/s Sri Saisagar Cold Storage,"Nandigama Town, Nandigama Mandal",0.0,31.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE03100.00MT
21,22,28AP2002000045,Andhra Pradesh,2002-03,Hyderabad,Jain Traders,Secundrabad (UP),0.0,3.75,NHB,Completed,COLD / CA STORAGECOLD STORAGE0375.00MT
22,23,28AP20020000230,Andhra Pradesh,2002-03,Warangal,Kakatiya Cold Storage Pvt. Ltd.,Hanamkonda (AP),0.0,33.16,NHB,Completed,COLD / CA STORAGECOLD STORAGE03316.00MT
23,24,28AP20020000229,Andhra Pradesh,2002-03,Prakasam,Munaga Chennaiah Cold Storage,Ongole (AP),0.0,29.0,NHB,Completed,COLD / CA STORAGECOLD STORAGE02900.00MT
24,25,28AP20030000021,Andhra Pradesh,2003-04,Visakhapatnam,M/s Vizag Cold Storage Pvt. Ltd.,Visakhapatnam,0.0,8.28,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE01060.00MT
25,26,28AP20050000023,Andhra Pradesh,2004-05,Krishna,M/s Sri Sai Sagar Cold Storage Pvt. Ltd.,"Nandigama, Vijayawada",0.0,16.41,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE01952.00MT
26,27,28AP20050000022,Andhra Pradesh,2004-05,Nellore,M/s Saibaba Cold Storage Pvt. Ltd.,Nellore,0.0,9.06,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE01059.00MT
27,28,28AP20050000024,Andhra Pradesh,2004-05,Prakasam,M/s Munnuga Chennaiah Cold Storage Pvt. Ltd.,"Ongole, Prakasam",0.0,6.87,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE03994.00MT
28,29,28AP20050000025,Andhra Pradesh,2004-05,Guntur,M/s Manjunath Cold Storage Pvt. Ltd.,"Lalpuram, NH - 5, Guntur",0.0,32.72,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE010487.00MT
29,30,28AP20050000035,Andhra Pradesh,2004-05,Guntur,M/s K A G Reddy Cold storage Pvt. Ltd.,"Ankireddypalem, Guntur",0.0,31.67,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE010060.00MT
30,31,28AP20050000027,Andhra Pradesh,2005-06,Guntur,M/s Sri Sai Tulasi Cold Storage Pvt. Ltd.,"Ankireddypalem, Guntur",0.0,35.17,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE08700.00MT
31,32,28AP20060000049,Andhra Pradesh,2005-06,Krishna,M/s Sri Vijayasai Cold Storage,"Vidya Nagar, N H - 9, Nandigama",0.0,25.61,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE02561.00MT
32,33,28AP20060000032,Andhra Pradesh,2005-06,Guntur,M/s Visalakshi Cold Storage Pvt. Ltd.,"GT Road, Guntur",0.0,37.57,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE08164.00MT
33,34,28AP20060000036,Andhra Pradesh,2005-06,Guntur,M/s Sindhuri Cold Storage Pvt. Ltd.,"Ankireddypalem, Guntur",0.0,42.74,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE08985.00MT
34,35,28AP20060000033,Andhra Pradesh,2005-06,East Godavari,M/s Saibhya Agro Storages,"Dharmavaram, Kakinada",0.0,25.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE03000.00MT
35,36,28AP20060000031,Andhra Pradesh,2005-06,Anantapur,M/s MKB Cold Storage,"Punganur, Chittoor",0.0,31.62,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04000.00MT
36,37,28AP20060000037,Andhra Pradesh,2005-06,Guntur,M/s Lakhsmi Malleswari Cold Storage Pvt. Ltd.,"Ankireddypalem, Guntur",0.0,39.34,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE08464.00MT
37,38,28AP20060000041,Andhra Pradesh,2005-06,Guntur,M/s Narayanadri Cold Storage Pvt. Ltd.,Ankireddypalem,0.0,27.06,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE010172.86MT
38,39,28AP20060000040,Andhra Pradesh,2005-06,Prakasam,M/s Rama Cold Storage Pvt. Ltd.,Addanki,0.0,47.23,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05000.00MT
39,40,28AP20060000045,Andhra Pradesh,2005-06,Guntur,M/s Kommineni Cold Storage,Ankireddypalem,0.0,32.27,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE08086.00MT
40,41,28AP20060000043,Andhra Pradesh,2005-06,Prakasam,M/s Omkar Cold Storage,Ongole,0.0,47.82,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05161.00MT
41,42,28AP20060000044,Andhra Pradesh,2005-06,Prakasam,M/s Neeli Cold Storage,Yedugundlapadu,0.0,40.79,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06934.00MT
42,43,28AP20060000047,Andhra Pradesh,2006-07,Prakasam,M/s Pothula Chenchaiah Cold Storage,Tangutur,0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05205.00MT
43,44,28AP20060000048,Andhra Pradesh,2006-07,Prakasam,M/s Sri Mahalakshmi Cold Storage,Throvagunta,0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05485.00MT
44,45,28AP20060000038,Andhra Pradesh,2006-07,Prakasam,M/s K Yellamandaiah,"Uppugunduru, Prakasam",0.0,46.89,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05000.00MT
45,46,28AP20060000039,Andhra Pradesh,2006-07,Prakasam,M/s Sri Haritha ColdStorage Pvt. Ltd.,Pernamitta,0.0,42.55,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05000.00MT
46,47,NCDC-AP-2006-33,Andhra Pradesh,2006-07,Visakhapatnam,"Girijan Cooperative Coroporation Ltd (1st Phase), Fast Point Colony, Vishakhapatnam","Girijan Cooperative Coroporation Ltd (1st Phase), Fast Point Colony, Vishakhapatnam",220.0,50.0,Through NCDC,Under Implementation,COLD / CA STORAGECOLD STORAGE15000.00MT
47,48,NCDC-AP-2006-34,Andhra Pradesh,2006-07,Visakhapatnam,"Girijan Cooperative Coroporation Ltd (2nd Phase), Fast Point Colony, Vishakhapatnam","Girijan Cooperative Coroporation Ltd (2nd Phase), Fast Point Colony, Vishakhapatnam",200.0,50.0,Through NCDC,Under Implementation,COLD / CA STORAGECOLD STORAGE15000.00MT
48,49,28AP20060000029,Andhra Pradesh,2006-07,Krishna,M/s Sai Bhargava Cold Storage Pvt. Ltd.,"Nandigama, Krishna",0.0,44.63,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05000.00MT
49,50,28AP20060000030,Andhra Pradesh,2006-07,Krishna,M/s GSR Vanadurga Business Links Pvt. Ltd.,"Vijayawada, Krishna",0.0,26.57,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE03000.00MT
50,51,28AP20060000028,Andhra Pradesh,2006-07,Guntur,M/s Viswa Cold Storage Pvt. Ltd,"Ankireddypalem, Guntur",0.0,25.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE02000.00MT
51,52,28AP20060000046,Andhra Pradesh,2006-07,Prakasam,M/s Gayatri Cold Storage,Santhapeta,0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06000.00MT
52,53,28AP20060000042,Andhra Pradesh,2006-07,Prakasam,M/s Lakshmi Narayana Cold Storage,Pernamitta,0.0,38.69,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04000.00MT
53,54,28AP20070000050,Andhra Pradesh,2006-07,Guntur,M/s Tickwell Trexim Pvt. Ltd.,"Ankireddypalem, Guntur",0.0,37.78,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06438.35MT
54,55,28AP20070000034,Andhra Pradesh,2006-07,Prakasam,M/s Latha Cold STorage,"Ongole, Prakasam",0.0,48.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04800.00MT
55,56,28AP20080000052,Andhra Pradesh,2007-08,Krishna,M/s Kadiyala Cold Storage,"Toranaguntapalem, Chillakallu Gram Panchayat, Krishna District",0.0,46.22,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06415.00MT
56,57,28AP20080000051,Andhra Pradesh,2007-08,Krishna,M/s PNR Cold Storage,"Torraguntapalem Village, Jagayapet Mandal, Krishna",0.0,33.06,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE08318.00MT
57,58,28AP20080000053,Andhra Pradesh,2008-09,Krishna,M/s Gayatri Cold Storage,"D No.6-29, Rytupet, Nadigama, Krishna",0.0,43.43,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06321.00MT
58,59,28AP20080000054,Andhra Pradesh,2008-09,Prakasam,M/s Parchoor Cold Storage Pvt. Ltd.,"S. No.596/2, Parchoor Village & Panchayat, Prakasam",0.0,46.92,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04992.00MT
59,60,28AP20080000026,Andhra Pradesh,2008-09,Guntur,M/s Amulya Cold Storage (formerly Lakshmi Balaji Cold Storage Pvt. Ltd.,"Lalpuram, NH - 5, Guntur",0.0,32.63,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04099.00MT
60,61,28AP20100000056,Andhra Pradesh,2010-11,Guntur,M/s. Bhramari Cold Storage Pvt. Ltd.,"D No 625, Ankireddypalem, Guntur district",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE07942.95MT
