,0,1,2,3,4,5,6,7,8,9,10,11
89,90,AHM-CS-176,Gujarat,2005-06,Gandhinagar,M/s Mother Masala Cold Storage Pvt. Ltd.,"Hapa, District - Jamnagar",0.0,22.29,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE02229.10MT
90,91,AHM-CS-184,Gujarat,2005-06,Ahmadabad,M/s Sachin Cold Storage,"Plot no. 16 & 17 Aslali, Ta. Daskoi, Dist. - Ahmedabad",0.0,20.6,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE02059.94MT
91,92,AHM-CS(NHM)-185,Gujarat,2005-06,Banas Kantha,M/s Ganapati Cold Storage,"At. Shamsherpura, Tal. Dessa, Dist. Banaskantha",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06278.00MT
92,93,AHM-CS(NHM)-186,Gujarat,2006-07,Porbandar,M/s Evergreen Agro Cold Storages Pvt. Ltd,"at Plot no. 295, GIDC Estate, Porbandar",0.0,3.35,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE0335.00MT
93,94,AHM-CS(NHM)-188,Gujarat,2006-07,Kheda,M/s Bhagyalaxmi Cold Storage,"at Survey no. 124, Village Navagam, Ta Kapadvanj, Dit Kheda",0.0,31.58,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE02319.00MT
94,95,AHM-CS(NHM)-187,Gujarat,2006-07,Gandhinagar,M/s Rameshwar Cold Storage Pvt. Ltd,"at Block No. 895, Survey no. 724, Moje-Adalaj, Ta & Dist Gandhinagar",0.0,22.46,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04492.00MT
95,96,AHM-CS(NHM)-189,Gujarat,2006-07,Banas Kantha,Kedarnath Cold Storage,"at & Post Kansari, Tharad Hiway, Ta Deesa Dist Banaskantha",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06418.00MT
96,97,AHM-CS(NHM)-190,Gujarat,2006-07,Banas Kantha,Radhey Cold Storage,"at & Post Samsherpura, Tharad Hiway, Ta Deesa Dist Banaskantha",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05783.00MT
97,98,AHM-CS(NHM)-191,Gujarat,2006-07,Banas Kantha,APMC Deesa,APMC Deesa,0.0,25.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06576.00MT
98,99,AHM-CS(NHM)-192,Gujarat,2006-07,Gandhinagar,Maruti Ice and Cold Storage Pvt Ltd,"S no. 155, Block no. 131, at & Post Dashrath, Tal & Dist Baroda",0.0,4.72,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE0472.00MT
99,100,AHM-CS(NHM)-193,Gujarat,2006-07,Surat,Uma Akash Agro Pvt Ltd,"Plot no. 359 to 388, Jai Radhey Ind. Estate, Bhandora-Sachin, Surat",0.0,40.26,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04065.00MT
100,101,24GJ20070000134,Gujarat,2007-08,Gandhinagar,Shree Prabhukishan Agro Products (P) Ltd.,"Kalipura, Sampa Road, Taluk - Dehgam, District Gandhinagar",0.0,10.31,NHB,Completed,COLD / CA STORAGECOLD STORAGE01031.00MT
101,102,AHM-CS(NHM)-194,Gujarat,2007-08,Kheda,M/s Manibhai Zaverbhai Patel Co. Cold Storage ( M Z Cold storage),at Kanjari Ta Nadiad,0.0,3.04,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04110.00MT
102,103,AHM-CS(NHM)-195,Gujarat,2007-08,Anand,"Vimal Cold Storage at Boriavi, Ta & dist Anand","at Boriavi NH-8, Boriavi, Ta & Dist Anand",0.0,7.24,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE02896.15MT
103,104,AHM-CS(NHM)-197,Gujarat,2007-08,Banas Kantha,Sharneshwar Cold Storage,"at & Po Kumpat, Radanpur Rd, Ta Deesa Dist Banaskantha",0.0,25.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06330.00MT
104,105,AHM-CS(NHM)-196,Gujarat,2007-08,Banas Kantha,Shivsagar Cold Storage,"at dama Po. Rampura, Tharad highway, Ta Deesa,, Dist banaskantha",0.0,25.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE07330.00MT
105,106,AHM-CS(NHM)-198,Gujarat,2007-08,Gandhinagar,Shiv Shakti Cold Storage,at Vill Sampa Ta Dehgam,0.0,15.45,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE03089.00MT
106,107,AHM-CS(NHM)-199,Gujarat,2007-08,Gandhinagar,Amardeep Cold Storage,at Sampa ta Dehgam,0.0,22.56,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04512.00MT
107,108,AHM-CS(NHM)-200,Gujarat,2007-08,Banas Kantha,Mahadev Cold Storage,"at malgadh, Radhanpur Rd. Ta Deesa",0.0,20.78,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04155.00MT
108,109,AHM-CS(NHM)-202,Gujarat,2007-08,Kheda,Krishna Cold Storage,at Navagam Ta Kapadvanj,0.0,9.06,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE01811.00MT
109,110,AHM-CS(NHM)-201,Gujarat,2007-08,Banas Kantha,Radhey Shyam Cold Storage,"at Jarapura, Tharad Rd., Ta Deesa",0.0,24.45,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04890.00MT
110,111,AHM-CS(NHM)-205,Gujarat,2007-08,Banas Kantha,Rajaram Cold Storage,"at R S No. 33/1 P-1, Akhol (Moti), Deesa",0.0,25.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05297.00MT
111,112,AHM-CS(NHM)-203,Gujarat,2007-08,Banas Kantha,Shree Ram Cold Storage,"at R S No. 76/1 P-1, Akhol (Moti), Deesa",0.0,25.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06511.00MT
112,113,AHM-CS(NHM)-204,Gujarat,2007-08,Banas Kantha,Vinayak Cold Storage,"at R S No. 17/1 P-1, Po. Jorapura, Deesa",0.0,25.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06306.00MT
113,114,AHM-CS(NHM)-207,Gujarat,2007-08,Banas Kantha,Amarnath cold Storage,"at R S plot no. 50 P Akhol, Radhanpur Road, Ta Deesa",0.0,25.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06996.00MT
114,115,AHM-CS(NHM)-206,Gujarat,2007-08,Banas Kantha,Ramdev Cold Storage,"at R S Plot No. 28 P-1, Po- Jorapura, ta Deesa",0.0,18.63,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04212.00MT
115,116,24AGJ0004186,Gujarat,2007-08,Surat,Neel Post Harvest Centre Prop. Rajeshbhai Dahyabhai Parmar,At: Tundi Ta: Palsana Dist: Surat.,19.81,3.9,NHB,Completed,POST HARVEST INFRASTRUCTUREPRE-COOLING2495.00TONNES
116,117,AHM-CS(NHM)-209,Gujarat,2008-09,Sabar Kantha,Mohanpur Cold Storage,at Mohanpur ta Yalod,0.0,16.06,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05291.00MT
117,118,AHM-CS(NHM)-208,Gujarat,2008-09,Sabar Kantha,Shree Umiya Cold Storage,"at Chapariya, Survey No. 731/2, Dehgam Road, Ta Bayad",0.0,20.04,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04328.00MT
118,119,AHM-CS(NHM)-213,Gujarat,2008-09,Banas Kantha,Giriraj Cold Storage,ta Deesa,0.0,22.49,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04497.00MT
119,120,AHM-CS(NHM)-211,Gujarat,2008-09,Banas Kantha,Himalaya Cold Storage,ta Deesa,0.0,25.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05000.00MT
120,121,AHM-CS(NHM)-212,Gujarat,2008-09,Banas Kantha,Nurlidhar Cold Storage,ta Deesa,0.0,25.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05000.00MT
