,0,1,2,3,4,5,6,7,8,9,10,11
30,31,10BI20040000204,Bihar,2004-05,Begusarai,Anupam Cold Storage Pvt. Ltd.,Bihar,0.0,11.02,NHB,Completed,COLD / CA STORAGECOLD STORAGE01102.00MT
31,32,10BI20040000202,Bihar,2004-05,Nalanda,Assanagar Cold Storage & Ind.,Nalanda(Bihar),0.0,4.08,NHB,Completed,COLD / CA STORAGECOLD STORAGE0408.00MT
32,33,10BI20040000203,Bihar,2004-05,Nalanda,Bari Pahari Cold Storage Pvt. Ltd,"Kalanda, Bihar",0.0,3.02,NHB,Completed,COLD / CA STORAGECOLD STORAGE0302.00MT
33,34,PAT-8,Bihar,2004-05,Muzaffarpur,M/s Ranjit Ice and Cold Storage,"M/s Ranjit Ice and Cold Storage, Village Sherpur Majhauli, Dharamdas, NH",0.0,5.32,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE0540.00MT
34,35,PAT- 29,Bihar,2004-05,Patna,M/s Shree shankar Cold Storage,"Nasriganj, Patna",0.0,31.74,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05941.00MT
35,36,PAT-27,Bihar,2004-05,Purnia,M/s Everest Cold Storage,"Khuskibag, Purnea",0.0,46.25,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04625.00MT
36,37,PAT - 30,Bihar,2004-05,Gopalganj,M/S Apna Cold Storage,Gopalganj,0.0,5.09,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE03500.00MT
37,38,PAT - 38,Bihar,2004-05,Bhojpur,M/S Bhojpur Freezing Pvt. Ltd.,"Vill- Giddha, Koilwar",0.0,46.85,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06160.00MT
38,39,PAT- 36,Bihar,2004-05,Patna,M/S Maa Durga Cold Storage (P) Ltd.,"Nasriganj, Digha, Patna",0.0,20.67,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE02500.00MT
39,40,PAT-33,Bihar,2004-05,Purnia,M/s Kiran Cold Storage,"Maranga, Purnea",0.0,46.39,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04772.00MT
40,41,PAT-26,Bihar,2004-05,Vaishali,M/s Kisan Cold Storage,"Nawanagar, Bidupur, Vaishali",0.0,4.38,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE01752.00MT
